"Notes","Ten-Year Age Groups","Ten-Year Age Groups Code","Residence State","Residence State Code","Year","Year Code","Sex","Sex Code",Deaths,Population,Crude Rate,Crude Rate Lower 95% Confidence Interval,Crude Rate Upper 95% Confidence Interval
,"55-64 years","55-64","Montana","30","2025 (provisional)","2025","Male","M",138,68610,201.1,167.6,234.7
,"55-64 years","55-64","Nebraska","31","2021","2021","Female","F",59,120018,49.2,37.4,63.4
,"55-64 years","55-64","Nebraska","31","2021","2021","Male","M",159,120643,131.8,111.3,152.3
,"55-64 years","55-64","Nebraska","31","2022","2022","Female","F",53,116523,45.5,34.1,59.5
,"55-64 years","55-64","Nebraska","31","2022","2022","Male","M",134,117627,113.9,94.6,133.2
,"55-64 years","55-64","Nebraska","31","2023","2023","Female","F",50,114824,43.5,32.3,57.4
,"55-64 years","55-64","Nebraska","31","2023","2023","Male","M",134,115348,116.2,96.5,135.8
,"55-64 years","55-64","Nebraska","31","2024","2024","Female","F",44,112634,39.1,28.4,52.4
,"55-64 years","55-64","Nebraska","31","2024","2024","Male","M",113,113365,99.7,81.3,118.1
,"55-64 years","55-64","Nebraska","31","2025 (provisional)","2025","Female","F",39,112634,34.6,24.6,47.3
,"55-64 years","55-64","Nebraska","31","2025 (provisional)","2025","Male","M",106,113365,93.5,75.7,111.3
,"55-64 years","55-64","Nevada","32","2021","2021","Female","F",139,194997,71.3,59.4,83.1
,"55-64 years","55-64","Nevada","32","2021","2021","Male","M",397,197081,201.4,181.6,221.3
,"55-64 years","55-64","Nevada","32","2022","2022","Female","F",162,194057,83.5,70.6,96.3
,"55-64 years","55-64","Nevada","32","2022","2022","Male","M",393,197372,199.1,179.4,218.8
,"55-64 years","55-64","Nevada","32","2023","2023","Female","F",111,196281,56.6,46.0,67.1
,"55-64 years","55-64","Nevada","32","2023","2023","Male","M",336,198626,169.2,151.1,187.3
,"55-64 years","55-64","Nevada","32","2024","2024","Female","F",107,199034,53.8,43.6,63.9
,"55-64 years","55-64","Nevada","32","2024","2024","Male","M",389,202140,192.4,173.3,211.6
,"55-64 years","55-64","Nevada","32","2025 (provisional)","2025","Female","F",113,199034,56.8,46.3,67.2
,"55-64 years","55-64","Nevada","32","2025 (provisional)","2025","Male","M",318,202140,157.3,140.0,174.6
,"55-64 years","55-64","New Hampshire","33","2021","2021","Female","F",44,110443,39.8,28.9,53.5
,"55-64 years","55-64","New Hampshire","33","2021","2021","Male","M",168,108516,154.8,131.4,178.2
,"55-64 years","55-64","New Hampshire","33","2022","2022","Female","F",54,108706,49.7,37.3,64.8
,"55-64 years","55-64","New Hampshire","33","2022","2022","Male","M",162,107441,150.8,127.6,174.0
,"55-64 years","55-64","New Hampshire","33","2023","2023","Female","F",63,108155,58.2,44.8,74.5
,"55-64 years","55-64","New Hampshire","33","2023","2023","Male","M",157,105721,148.5,125.3,171.7
,"55-64 years","55-64","New Hampshire","33","2024","2024","Female","F",40,106304,37.6,26.9,51.2
,"55-64 years","55-64","New Hampshire","33","2024","2024","Male","M",131,103769,126.2,104.6,147.9
,"55-64 years","55-64","New Hampshire","33","2025 (provisional)","2025","Female","F",44,106304,41.4,30.1,55.6
,"55-64 years","55-64","New Hampshire","33","2025 (provisional)","2025","Male","M",148,103769,142.6,119.6,165.6
,"55-64 years","55-64","New Jersey","34","2021","2021","Female","F",275,654958,42.0,37.0,47.0
,"55-64 years","55-64","New Jersey","34","2021","2021","Male","M",835,627448,133.1,124.1,142.1
,"55-64 years","55-64","New Jersey","34","2022","2022","Female","F",281,641112,43.8,38.7,49.0
,"55-64 years","55-64","New Jersey","34","2022","2022","Male","M",755,615869,122.6,113.8,131.3
,"55-64 years","55-64","New Jersey","34","2023","2023","Female","F",267,638537,41.8,36.8,46.8
,"55-64 years","55-64","New Jersey","34","2023","2023","Male","M",769,610183,126.0,117.1,134.9
,"55-64 years","55-64","New Jersey","34","2024","2024","Female","F",230,635076,36.2,31.5,40.9
,"55-64 years","55-64","New Jersey","34","2024","2024","Male","M",667,607719,109.8,101.4,118.1
,"55-64 years","55-64","New Jersey","34","2025 (provisional)","2025","Female","F",228,635076,35.9,31.2,40.6
,"55-64 years","55-64","New Jersey","34","2025 (provisional)","2025","Male","M",642,607719,105.6,97.5,113.8
,"55-64 years","55-64","New Mexico","35","2021","2021","Female","F",101,138723,72.8,58.6,87.0
,"55-64 years","55-64","New Mexico","35","2021","2021","Male","M",287,130271,220.3,194.8,245.8
,"55-64 years","55-64","New Mexico","35","2022","2022","Female","F",112,134277,83.4,68.0,98.9
,"55-64 years","55-64","New Mexico","35","2022","2022","Male","M",298,126570,235.4,208.7,262.2
,"55-64 years","55-64","New Mexico","35","2023","2023","Female","F",128,133553,95.8,79.2,112.4
,"55-64 years","55-64","New Mexico","35","2023","2023","Male","M",305,124836,244.3,216.9,271.7
,"55-64 years","55-64","New Mexico","35","2024","2024","Female","F",104,131025,79.4,64.1,94.6
,"55-64 years","55-64","New Mexico","35","2024","2024","Male","M",277,122476,226.2,199.5,252.8
,"55-64 years","55-64","New Mexico","35","2025 (provisional)","2025","Female","F",90,131025,68.7,55.2,84.4
,"55-64 years","55-64","New Mexico","35","2025 (provisional)","2025","Male","M",252,122476,205.8,180.4,231.2
,"55-64 years","55-64","New York","36","2021","2021","Female","F",868,1383216,62.8,58.6,66.9
,"55-64 years","55-64","New York","36","2021","2021","Male","M",2289,1304782,175.4,168.2,182.6
,"55-64 years","55-64","New York","36","2022","2022","Female","F",891,1344486,66.3,61.9,70.6
,"55-64 years","55-64","New York","36","2022","2022","Male","M",2275,1275473,178.4,171.0,185.7
,"55-64 years","55-64","New York","36","2023","2023","Female","F",786,1333942,58.9,54.8,63.0
,"55-64 years","55-64","New York","36","2023","2023","Male","M",2151,1257849,171.0,163.8,178.2
,"55-64 years","55-64","New York","36","2024","2024","Female","F",739,1322705,55.9,51.8,59.9
,"55-64 years","55-64","New York","36","2024","2024","Male","M",1954,1249502,156.4,149.4,163.3
,"55-64 years","55-64","New York","36","2025 (provisional)","2025","Female","F",728,1322705,55.0,51.0,59.0
,"55-64 years","55-64","New York","36","2025 (provisional)","2025","Male","M",1958,1249502,156.7,149.8,163.6
,"55-64 years","55-64","North Carolina","37","2021","2021","Female","F",542,712140,76.1,69.7,82.5
,"55-64 years","55-64","North Carolina","37","2021","2021","Male","M",1343,661931,202.9,192.0,213.7
,"55-64 years","55-64","North Carolina","37","2022","2022","Female","F",508,706221,71.9,65.7,78.2
,"55-64 years","55-64","North Carolina","37","2022","2022","Male","M",1361,661587,205.7,194.8,216.6
,"55-64 years","55-64","North Carolina","37","2023","2023","Female","F",497,710205,70.0,63.8,76.1
,"55-64 years","55-64","North Carolina","37","2023","2023","Male","M",1246,662890,188.0,177.5,198.4
,"55-64 years","55-64","North Carolina","37","2024","2024","Female","F",489,714019,68.5,62.4,74.6
,"55-64 years","55-64","North Carolina","37","2024","2024","Male","M",1118,665663,168.0,158.1,177.8
,"55-64 years","55-64","North Carolina","37","2025 (provisional)","2025","Female","F",444,714019,62.2,56.4,68.0
,"55-64 years","55-64","North Carolina","37","2025 (provisional)","2025","Male","M",1105,665663,166.0,156.2,175.8
,"55-64 years","55-64","North Dakota","38","2021","2021","Female","F",26,45128,57.6,37.6,84.4
,"55-64 years","55-64","North Dakota","38","2021","2021","Male","M",75,46990,159.6,125.5,200.1
,"55-64 years","55-64","North Dakota","38","2022","2022","Female","F",19,43421,43.8,26.3,68.3
,"55-64 years","55-64","North Dakota","38","2022","2022","Male","M",68,45514,149.4,116.0,189.4
,"55-64 years","55-64","North Dakota","38","2023","2023","Female","F",21,42644,49.2,30.5,75.3
,"55-64 years","55-64","North Dakota","38","2023","2023","Male","M",73,44408,164.4,128.9,206.7
,"55-64 years","55-64","North Dakota","38","2024","2024","Female","F",19,41780,45.5,27.4,71.0
,"55-64 years","55-64","North Dakota","38","2024","2024","Male","M",66,43575,151.5,117.1,192.7
,"55-64 years","55-64","North Dakota","38","2025 (provisional)","2025","Female","F",13,41780,31.1,16.6,53.2
,"55-64 years","55-64","North Dakota","38","2025 (provisional)","2025","Male","M",72,43575,165.2,129.3,208.1
,"55-64 years","55-64","Ohio","39","2021","2021","Female","F",726,810336,89.6,83.1,96.1
,"55-64 years","55-64","Ohio","39","2021","2021","Male","M",1693,779343,217.2,206.9,227.6
,"55-64 years","55-64","Ohio","39","2022","2022","Female","F",627,786042,79.8,73.5,86.0
,"55-64 years","55-64","Ohio","39","2022","2022","Male","M",1514,760222,199.2,189.1,209.2
,"55-64 years","55-64","Ohio","39","2023","2023","Female","F",514,774278,66.4,60.6,72.1
,"55-64 years","55-64","Ohio","39","2023","2023","Male","M",1327,745552,178.0,168.4,187.6
,"55-64 years","55-64","Ohio","39","2024","2024","Female","F",512,761053,67.3,61.4,73.1
,"55-64 years","55-64","Ohio","39","2024","2024","Male","M",1261,734157,171.8,162.3,181.2
,"55-64 years","55-64","Ohio","39","2025 (provisional)","2025","Female","F",481,761053,63.2,57.6,68.9
,"55-64 years","55-64","Ohio","39","2025 (provisional)","2025","Male","M",1224,734157,166.7,157.4,176.1
,"55-64 years","55-64","Oklahoma","40","2021","2021","Female","F",222,248359,89.4,77.6,101.1
,"55-64 years","55-64","Oklahoma","40","2021","2021","Male","M",538,237853,226.2,207.1,245.3
,"55-64 years","55-64","Oklahoma","40","2022","2022","Female","F",240,241964,99.2,86.6,111.7
,"55-64 years","55-64","Oklahoma","40","2022","2022","Male","M",452,233435,193.6,175.8,211.5
,"55-64 years","55-64","Oklahoma","40","2023","2023","Female","F",228,240034,95.0,82.7,107.3
,"55-64 years","55-64","Oklahoma","40","2023","2023","Male","M",497,230021,216.1,197.1,235.1
,"55-64 years","55-64","Oklahoma","40","2024","2024","Female","F",227,237457,95.6,83.2,108.0
,"55-64 years","55-64","Oklahoma","40","2024","2024","Male","M",479,228064,210.0,191.2,228.8
,"55-64 years","55-64","Oklahoma","40","2025 (provisional)","2025","Female","F",259,237457,109.1,95.8,122.4
,"55-64 years","55-64","Oklahoma","40","2025 (provisional)","2025","Male","M",521,228064,228.4,208.8,248.1
,"55-64 years","55-64","Oregon","41","2021","2021","Female","F",112,269773,41.5,33.8,49.2
,"55-64 years","55-64","Oregon","41","2021","2021","Male","M",323,258633,124.9,111.3,138.5
,"55-64 years","55-64","Oregon","41","2022","2022","Female","F",119,260763,45.6,37.4,53.8
,"55-64 years","55-64","Oregon","41","2022","2022","Male","M",311,252407,123.2,109.5,136.9
,"55-64 years","55-64","Oregon","41","2023","2023","Female","F",91,256883,35.4,28.5,43.5
,"55-64 years","55-64","Oregon","41","2023","2023","Male","M",271,248478,109.1,96.1,122.0
,"55-64 years","55-64","Oregon","41","2024","2024","Female","F",88,253958,34.7,27.8,42.7
,"55-64 years","55-64","Oregon","41","2024","2024","Male","M",286,246641,116.0,102.5,129.4
,"55-64 years","55-64","Oregon","41","2025 (provisional)","2025","Female","F",85,253958,33.5,26.7,41.4
,"55-64 years","55-64","Oregon","41","2025 (provisional)","2025","Male","M",237,246641,96.1,83.9,108.3
,"55-64 years","55-64","Pennsylvania","42","2021","2021","Female","F",613,922223,66.5,61.2,71.7
,"55-64 years","55-64","Pennsylvania","42","2021","2021","Male","M",1633,889633,183.6,174.7,192.5
,"55-64 years","55-64","Pennsylvania","42","2022","2022","Female","F",566,897125,63.1,57.9,68.3
,"55-64 years","55-64","Pennsylvania","42","2022","2022","Male","M",1527,868872,175.7,166.9,184.6
,"55-64 years","55-64","Pennsylvania","42","2023","2023","Female","F",523,885141,59.1,54.0,64.2
,"55-64 years","55-64","Pennsylvania","42","2023","2023","Male","M",1374,852269,161.2,152.7,169.7
,"55-64 years","55-64","Pennsylvania","42","2024","2024","Female","F",505,870328,58.0,53.0,63.1
,"55-64 years","55-64","Pennsylvania","42","2024","2024","Male","M",1327,838588,158.2,149.7,166.8
,"55-64 years","55-64","Pennsylvania","42","2025 (provisional)","2025","Female","F",490,870328,56.3,51.3,61.3
,"55-64 years","55-64","Pennsylvania","42","2025 (provisional)","2025","Male","M",1359,838588,162.1,153.4,170.7
,"55-64 years","55-64","Rhode Island","44","2021","2021","Female","F",38,80239,47.4,33.5,65.0
,"55-64 years","55-64","Rhode Island","44","2021","2021","Male","M",127,75000,169.3,139.9,198.8
,"55-64 years","55-64","Rhode Island","44","2022","2022","Female","F",44,78263,56.2,40.8,75.5
,"55-64 years","55-64","Rhode Island","44","2022","2022","Male","M",109,73744,147.8,120.1,175.6
,"55-64 years","55-64","Rhode Island","44","2023","2023","Female","F",52,77918,66.7,49.8,87.5
,"55-64 years","55-64","Rhode Island","44","2023","2023","Male","M",123,73108,168.2,138.5,198.0
,"55-64 years","55-64","Rhode Island","44","2024","2024","Female","F",46,77379,59.4,43.5,79.3
,"55-64 years","55-64","Rhode Island","44","2024","2024","Male","M",88,72323,121.7,97.6,149.9
,"55-64 years","55-64","Rhode Island","44","2025 (provisional)","2025","Female","F",41,77379,53.0,38.0,71.9
,"55-64 years","55-64","Rhode Island","44","2025 (provisional)","2025","Male","M",104,72323,143.8,116.2,171.4
,"55-64 years","55-64","South Carolina","45","2021","2021","Female","F",297,365618,81.2,72.0,90.5
,"55-64 years","55-64","South Carolina","45","2021","2021","Male","M",696,331840,209.7,194.2,225.3
,"55-64 years","55-64","South Carolina","45","2022","2022","Female","F",262,363936,72.0,63.3,80.7
,"55-64 years","55-64","South Carolina","45","2022","2022","Male","M",677,332167,203.8,188.5,219.2
,"55-64 years","55-64","South Carolina","45","2023","2023","Female","F",260,367966,70.7,62.1,79.2
,"55-64 years","55-64","South Carolina","45","2023","2023","Male","M",658,334388,196.8,181.7,211.8
,"55-64 years","55-64","South Carolina","45","2024","2024","Female","F",263,370278,71.0,62.4,79.6
,"55-64 years","55-64","South Carolina","45","2024","2024","Male","M",675,335929,200.9,185.8,216.1
,"55-64 years","55-64","South Carolina","45","2025 (provisional)","2025","Female","F",254,370278,68.6,60.2,77.0
,"55-64 years","55-64","South Carolina","45","2025 (provisional)","2025","Male","M",628,335929,186.9,172.3,201.6
,"55-64 years","55-64","South Dakota","46","2021","2021","Female","F",43,57593,74.7,54.0,100.6
,"55-64 years","55-64","South Dakota","46","2021","2021","Male","M",119,58404,203.8,167.1,240.4
,"55-64 years","55-64","South Dakota","46","2022","2022","Female","F",40,56689,70.6,50.4,96.1
,"55-64 years","55-64","South Dakota","46","2022","2022","Male","M",100,58142,172.0,138.3,205.7
,"55-64 years","55-64","South Dakota","46","2023","2023","Female","F",29,56023,51.8,34.7,74.3
,"55-64 years","55-64","South Dakota","46","2023","2023","Male","M",100,57386,174.3,140.1,208.4
,"55-64 years","55-64","South Dakota","46","2024","2024","Female","F",24,54657,43.9,28.1,65.3
,"55-64 years","55-64","South Dakota","46","2024","2024","Male","M",98,56369,173.9,141.1,211.9
,"55-64 years","55-64","South Dakota","46","2025 (provisional)","2025","Female","F",44,54657,80.5,58.5,108.1
,"55-64 years","55-64","South Dakota","46","2025 (provisional)","2025","Male","M",83,56369,147.2,117.3,182.5
,"55-64 years","55-64","Tennessee","47","2021","2021","Female","F",582,472121,123.3,113.3,133.3
,"55-64 years","55-64","Tennessee","47","2021","2021","Male","M",1318,441763,298.4,282.2,314.5
,"55-64 years","55-64","Tennessee","47","2022","2022","Female","F",584,466380,125.2,115.1,135.4
,"55-64 years","55-64","Tennessee","47","2022","2022","Male","M",1252,440168,284.4,268.7,300.2
,"55-64 years","55-64","Tennessee","47","2023","2023","Female","F",497,465157,106.8,97.5,116.2
,"55-64 years","55-64","Tennessee","47","2023","2023","Male","M",1168,438003,266.7,251.4,282.0
,"55-64 years","55-64","Tennessee","47","2024","2024","Female","F",483,464683,103.9,94.7,113.2
,"55-64 years","55-64","Tennessee","47","2024","2024","Male","M",1087,438832,247.7,233.0,262.4
,"55-64 years","55-64","Tennessee","47","2025 (provisional)","2025","Female","F",448,464683,96.4,87.5,105.3
,"55-64 years","55-64","Tennessee","47","2025 (provisional)","2025","Male","M",1058,438832,241.1,226.6,255.6
,"55-64 years","55-64","Texas","48","2021","2021","Female","F",1190,1684234,70.7,66.6,74.7
,"55-64 years","55-64","Texas","48","2021","2021","Male","M",3196,1636362,195.3,188.5,202.1
,"55-64 years","55-64","Texas","48","2022","2022","Female","F",1130,1670431,67.6,63.7,71.6
,"55-64 years","55-64","Texas","48","2022","2022","Male","M",2931,1631736,179.6,173.1,186.1
,"55-64 years","55-64","Texas","48","2023","2023","Female","F",1133,1694282,66.9,63.0,70.8
,"55-64 years","55-64","Texas","48","2023","2023","Male","M",2780,1645104,169.0,162.7,175.3
,"55-64 years","55-64","Texas","48","2024","2024","Female","F",918,1709207,53.7,50.2,57.2
,"55-64 years","55-64","Texas","48","2024","2024","Male","M",2580,1660704,155.4,149.4,161.4
,"55-64 years","55-64","Texas","48","2025 (provisional)","2025","Female","F",948,1709207,55.5,51.9,59.0
,"55-64 years","55-64","Texas","48","2025 (provisional)","2025","Male","M",2623,1660704,157.9,151.9,164.0
,"55-64 years","55-64","Utah","49","2021","2021","Female","F",62,156014,39.7,30.5,50.9
,"55-64 years","55-64","Utah","49","2021","2021","Male","M",181,154974,116.8,99.8,133.8
,"55-64 years","55-64","Utah","49","2022","2022","Female","F",61,153742,39.7,30.3,51.0
,"55-64 years","55-64","Utah","49","2022","2022","Male","M",154,154379,99.8,84.0,115.5
,"55-64 years","55-64","Utah","49","2023","2023","Female","F",59,154398,38.2,29.1,49.3
,"55-64 years","55-64","Utah","49","2023","2023","Male","M",176,154614,113.8,97.0,130.6
,"55-64 years","55-64","Utah","49","2024","2024","Female","F",53,156055,34.0,25.4,44.4
,"55-64 years","55-64","Utah","49","2024","2024","Male","M",174,156484,111.2,94.7,127.7
,"55-64 years","55-64","Utah","49","2025 (provisional)","2025","Female","F",40,156055,25.6,18.3,34.9
,"55-64 years","55-64","Utah","49","2025 (provisional)","2025","Male","M",170,156484,108.6,92.3,125.0
,"55-64 years","55-64","Vermont","50","2021","2021","Female","F",30,48902,61.3,41.4,87.6
,"55-64 years","55-64","Vermont","50","2021","2021","Male","M",108,47277,228.4,185.4,271.5
,"55-64 years","55-64","Vermont","50","2022","2022","Female","F",35,47561,73.6,51.3,102.3
,"55-64 years","55-64","Vermont","50","2022","2022","Male","M",103,46156,223.2,180.1,266.3
,"55-64 years","55-64","Vermont","50","2023","2023","Female","F",25,46872,53.3,34.5,78.7
,"55-64 years","55-64","Vermont","50","2023","2023","Male","M",66,44942,146.9,113.6,186.8
,"55-64 years","55-64","Vermont","50","2024","2024","Female","F",27,45738,59.0,38.9,85.9
,"55-64 years","55-64","Vermont","50","2024","2024","Male","M",68,43707,155.6,120.8,197.2
,"55-64 years","55-64","Vermont","50","2025 (provisional)","2025","Female","F",25,45738,54.7,35.4,80.7
,"55-64 years","55-64","Vermont","50","2025 (provisional)","2025","Male","M",81,43707,185.3,147.2,230.3
,"55-64 years","55-64","Virginia","51","2021","2021","Female","F",349,576264,60.6,54.2,66.9
,"55-64 years","55-64","Virginia","51","2021","2021","Male","M",973,549576,177.0,165.9,188.2
,"55-64 years","55-64","Virginia","51","2022","2022","Female","F",401,567119,70.7,63.8,77.6
,"55-64 years","55-64","Virginia","51","2022","2022","Male","M",909,542978,167.4,156.5,178.3
,"55-64 years","55-64","Virginia","51","2023","2023","Female","F",308,564221,54.6,48.5,60.7
,"55-64 years","55-64","Virginia","51","2023","2023","Male","M",828,537337,154.1,143.6,164.6
,"55-64 years","55-64","Virginia","51","2024","2024","Female","F",300,561169,53.5,47.4,59.5
,"55-64 years","55-64","Virginia","51","2024","2024","Male","M",756,534202,141.5,131.4,151.6
